flow_id,src,dst,flow_size,event_time,establish,idx
flow_762,server_43,server_16,18955.037905045734,107.25783465010653,1,36
flow_5279,server_27,server_23,57.36322647422417,108.58680237603944,1,37
flow_914,server_57,server_25,14032.573275577664,109.85736163677024,1,38
flow_889,server_27,server_25,14748.853447581985,110.02018201239699,1,39
flow_311,server_35,server_39,60688.65163138071,110.1496375970516,1,40
flow_3681,server_14,server_23,528.8809490131409,114.24533438408805,1,41
flow_29,server_25,server_0,624957.8458213999,119.0044510949127,1,42
flow_2910,server_25,server_22,1192.6747313047583,119.9361968136935,1,43
flow_3522,server_42,server_23,618.5711614080232,122.83224925537442,1,44
flow_5783,server_16,server_6,12.54320337605373,125.57108298921749,1,45
flow_5589,server_7,server_14,28.049266661471737,129.5660042375336,1,46
flow_2135,server_5,server_60,2717.8588029996445,135.19855518286323,1,47
flow_1033,server_36,server_5,11718.83364185754,135.30569806382522,1,48
flow_520,server_62,server_8,31928.651282691128,140.61744928205047,1,49
flow_968,server_21,server_5,12784.764539720376,143.8933833641446,1,50
flow_5935,server_16,server_29,2.7295810865712835,143.95849184482077,1,51
flow_3115,server_5,server_37,954.4302534278121,147.45208474637286,1,52
flow_1628,server_7,server_10,5035.555596920899,149.33964022496954,1,53
flow_5827,server_15,server_7,10.011085274455347,151.74870513375652,1,54
flow_2631,server_18,server_51,1602.1502826370604,151.97037584854488,1,55
flow_990,server_5,server_1,12414.706527194267,155.12138677559074,1,56
flow_3374,server_18,server_6,730.5841611651324,155.29530999114735,1,57
flow_2036,server_37,server_5,3000.118409032429,155.73581449074615,1,58
flow_5244,server_7,server_48,61.84296173618509,160.25874648398946,1,59
flow_1337,server_23,server_31,7300.368692002265,161.9869794777845,1,60
flow_2100,server_39,server_7,2809.721062912942,162.29118501661173,1,61
flow_1884,server_16,server_10,3584.8756706587287,164.72556757309232,1,62
flow_962,server_1,server_25,12934.131754278436,166.3354465121747,1,63
flow_4773,server_20,server_16,132.41892337067404,166.59803402003516,1,64
flow_1751,server_25,server_60,4202.191630724796,168.41561188387826,1,65
flow_3476,server_49,server_26,647.6078866206512,179.8968157739665,1,66
flow_2999,server_52,server_7,1077.7253288587362,183.8694275361822,1,67
flow_3969,server_47,server_26,368.57881240444976,185.48144109317226,1,68
flow_5755,server_50,server_16,14.817144911234754,191.33996249944377,1,69
flow_1418,server_38,server_53,6592.064642630527,193.01099417456496,1,70
flow_5695,server_2,server_5,19.520814766495654,193.97253487183403,1,71
flow_1745,server_7,server_50,4227.77777135937,196.05199272126166,1,72
flow_4041,server_23,server_9,339.1398828935533,197.7006273677387,1,73
flow_4218,server_44,server_53,277.47456248871526,198.96585373232594,1,74
flow_4960,server_46,server_18,101.45673850747805,204.16828017735696,1,75
flow_785,server_16,server_46,18299.805446139555,204.4781577105214,1,76
flow_4747,server_44,server_53,137.78583181785163,204.49230164866407,1,77
flow_2574,server_25,server_32,1692.8659901718418,206.62646866453218,1,78
flow_2168,server_14,server_5,2609.9415839519243,207.97930067611307,1,79
flow_188,server_46,server_0,113676.44241124556,212.01230945819032,1,80
flow_1785,server_25,server_57,4050.294752698247,214.41318031467227,1,81
flow_2629,server_26,server_32,1606.7916826937496,219.31939550093117,1,82
flow_3417,server_26,server_32,699.8758858301543,220.92039121532338,1,83
flow_1437,server_7,server_58,6379.045017896751,222.91041885989537,1,84
flow_3338,server_31,server_16,771.6313236295797,228.94385739778232,1,85
flow_864,server_25,server_46,15321.748974673257,240.3253211229478,1,86
flow_1961,server_8,server_16,3245.52893017516,241.94204056210268,1,87
flow_5572,server_24,server_16,29.09792854946891,244.3789790512228,1,88
flow_2304,server_10,server_26,2272.0109621573347,247.53878021142856,1,89
flow_4937,server_32,server_23,106.15405296438584,250.73589659048724,1,90
flow_2563,server_37,server_18,1711.3342549806018,254.62414004142875,1,91
flow_3050,server_57,server_5,1015.4323324693153,257.2358456296422,1,92
flow_1742,server_25,server_51,4266.094175554861,258.34852947846,1,93
flow_1818,server_5,server_9,3816.526770595841,259.2123904076556,1,94
flow_1148,server_22,server_7,9786.787143039906,281.2048002927887,1,95
flow_5372,server_26,server_43,46.69785916640153,281.3228822257023,1,96
flow_3972,server_21,server_16,367.69864141765584,292.238828881639,1,97
flow_4587,server_53,server_60,171.69873011357865,294.21643557399113,1,98
flow_3826,server_8,server_5,444.2530174741264,295.2569004030284,1,99
flow_674,server_26,server_43,23153.508831047893,296.96938631334905,1,100
flow_69,server_35,server_23,302071.9424397984,297.0485266812222,1,101
flow_2027,server_1,server_5,3019.970802078729,303.27449757284523,1,102
flow_2268,server_53,server_49,2369.7482332364325,303.29294338191403,1,103
flow_4667,server_25,server_31,153.5790025244539,304.62581546447245,1,104
flow_714,server_26,server_40,21041.939066626594,305.33717004175435,1,105
flow_1660,server_23,server_14,4827.543610405794,307.9475449640306,1,106
flow_3175,server_54,server_23,906.1966552768023,309.19490002184546,1,107
flow_4236,server_53,server_46,271.93746343487794,309.42972281761007,1,108
flow_4811,server_54,server_16,125.18962811024066,311.07033841517267,1,109
flow_3727,server_59,server_23,498.24259685491637,311.72557784524895,1,110
flow_5924,server_16,server_41,3.2897713919718523,312.3853573499504,1,111
flow_745,server_26,server_54,19799.76568631102,315.9859280436683,1,112
flow_1117,server_49,server_7,10359.37320799695,317.90000672952436,1,113
flow_4791,server_3,server_25,128.20222230070715,319.6834964603832,1,114
flow_5099,server_7,server_4,81.35740371005795,321.529495862902,1,115
flow_1936,server_16,server_59,3363.747974657388,322.8812008281303,1,116
flow_5354,server_10,server_18,48.21481216305661,325.13625529546147,1,117
flow_1205,server_53,server_47,8820.175925217487,326.36299762936113,1,118
flow_5377,server_45,server_53,45.97962455024502,327.9813017059963,1,119
flow_1237,server_38,server_53,8488.622768794006,328.2108894805257,1,120
flow_5368,server_25,server_10,46.906298978252806,328.8806944964725,1,121
flow_945,server_25,server_1,13338.879065630243,336.5445435163751,1,122
flow_61,server_25,server_62,314099.5003248014,349.80652101317486,1,123
flow_3164,server_23,server_29,913.7131038954955,349.81586412697266,1,124
flow_3786,server_41,server_25,472.0684718946204,355.5677264948753,1,125
flow_1444,server_46,server_53,6284.458539372288,357.2000244052345,1,126
flow_1485,server_41,server_53,6030.0303394658595,357.68090839207537,1,127
flow_5457,server_8,server_23,38.17656886379931,358.77769183389546,1,128
flow_4035,server_45,server_23,341.71147048139767,362.3883339152604,1,129
flow_2738,server_26,server_24,1432.3129245786797,365.0371375050128,1,130
flow_4237,server_16,server_63,271.88982979245935,366.44852209654607,1,131
flow_1172,server_14,server_53,9384.475934703827,367.2514770881524,1,132
flow_1878,server_16,server_15,3611.633895824675,368.3884169192131,1,133
flow_4550,server_10,server_26,180.4167431297364,369.8994405632207,1,134
flow_906,server_25,server_61,14263.49588584039,371.4914814389384,1,135
flow_5614,server_24,server_62,26.53741561246573,371.79427053806415,1,136
flow_3199,server_32,server_23,879.6591222896886,374.9700437859532,1,137
flow_872,server_25,server_43,15121.987733290984,376.10040679817513,1,138
flow_446,server_62,server_20,40129.50978748249,378.0915950774301,1,139
flow_4735,server_60,server_18,140.51614350489257,378.7559142445333,1,140
flow_1801,server_4,server_5,3978.6315600532157,386.8092583981164,1,141
flow_3757,server_26,server_45,484.89474396249136,387.1766410932274,1,142
flow_3926,server_14,server_7,391.4023960134593,387.4603292099965,1,143
flow_846,server_16,server_13,16112.764249510707,387.5051535424633,1,144
flow_2926,server_45,server_23,1164.765724489113,395.6534749323374,1,145
flow_1079,server_6,server_7,10914.578594273791,395.6912347344855,1,146
flow_629,server_29,server_18,25096.445623780233,397.02370915212504,1,147
flow_4464,server_25,server_43,198.62728942130747,398.93402370620333,1,148
flow_2180,server_28,server_25,2575.870400543899,403.33006214637135,1,149
flow_4100,server_53,server_22,320.99085944902845,404.8872723664225,1,150
flow_277,server_35,server_33,70539.65150700546,408.38641797306093,1,151
flow_4422,server_10,server_23,208.11837874093413,411.35019842525054,1,152
flow_3274,server_5,server_54,815.9167556035119,415.0612134116603,1,153
flow_929,server_37,server_25,13627.871259347728,415.56391720886154,1,154
flow_5971,server_25,server_44,1.257654755787198,415.91938995069563,1,155
flow_3908,server_52,server_25,403.056451641161,418.5297498057828,1,156
flow_2182,server_16,server_51,2571.4833234700786,420.989987331487,1,157
flow_4646,server_20,server_62,159.5878085729832,422.0724730238004,1,158
flow_4946,server_30,server_23,103.81140999726962,422.15543957506054,1,159
flow_5315,server_49,server_16,52.20503094776025,425.5739514157362,1,160
flow_1759,server_54,server_5,4175.264888170199,428.0072852479284,1,161
flow_2256,server_44,server_5,2392.936103343948,428.27115182944874,1,162
flow_4251,server_37,server_23,266.77612106062907,432.75418583849313,1,163
flow_2659,server_16,server_45,1549.4326296596341,434.3665898782106,1,164
flow_3288,server_28,server_16,805.6968767490396,436.3003612312402,1,165
flow_3893,server_25,server_51,411.56313772625896,436.825917825217,1,166
flow_1940,server_16,server_4,3351.0458094804753,437.96577091566036,1,167
flow_5013,server_7,server_27,92.85701196078655,445.9134563024346,1,168
flow_502,server_46,server_62,33272.214935993274,446.4955775085514,1,169
flow_4511,server_3,server_53,190.02191668859754,449.21438379651687,1,170
flow_26,server_18,server_62,688657.4672097154,451.7880713454779,1,171
flow_3479,server_44,server_26,645.4086793425942,454.21431353476214,1,172
flow_2789,server_23,server_48,1354.2263279052163,456.2546379840412,1,173
flow_1278,server_27,server_23,7988.346156043306,456.5192155772006,1,174
flow_5970,server_46,server_53,1.2776003035984258,459.4552469291831,1,175
flow_777,server_21,server_16,18603.946412537032,460.77175365344397,1,176
flow_4462,server_16,server_47,199.05022974444515,465.8511796738011,1,177
flow_5619,server_26,server_9,26.159934835989556,471.3176666583011,1,178
flow_5726,server_60,server_26,17.053409886749268,472.4380502843569,1,179
flow_4269,server_5,server_12,258.475875219901,477.28753616178295,1,180
flow_975,server_5,server_15,12668.934338466606,479.0732068612521,1,181
flow_1527,server_53,server_14,5626.702967603965,481.48443123378416,1,182
flow_1402,server_53,server_58,6721.273468109404,483.1966367079255,1,183
flow_513,server_28,server_62,32365.99639690376,487.80615079839276,1,184
flow_3141,server_42,server_16,933.9909762760918,489.60034722174606,1,185
flow_1105,server_7,server_1,10528.70344357689,494.47513526940986,1,186
flow_1744,server_10,server_7,4237.248268715785,494.57867047147874,1,187
flow_1588,server_32,server_53,5251.352623421189,498.53919047664584,1,188
flow_1873,server_25,server_29,3623.0705873101087,500.8733611089927,1,189
flow_2447,server_55,server_53,1940.949716812408,500.87694088097356,1,190
flow_4815,server_45,server_25,125.00230755672396,500.9854890280197,1,191
flow_1200,server_39,server_53,8917.520989171058,504.91800454972474,1,192
flow_4996,server_23,server_40,95.6384573170557,505.2413770179339,1,193
flow_5923,server_14,server_7,3.6194612827267947,510.4452692363943,1,194
flow_1351,server_6,server_23,7168.165448365683,513.1283795510326,1,195
flow_896,server_25,server_20,14471.778540106543,513.1440836526315,1,196
flow_1230,server_53,server_32,8584.967034735151,516.01228381764,1,197
flow_2973,server_16,server_54,1101.087372672234,518.3547612143167,1,198
flow_5384,server_18,server_40,45.22530805864781,521.3961036203953,1,199
flow_5727,server_7,server_13,16.962958475407106,523.1814656663456,1,200
flow_3186,server_61,server_25,894.9149764856799,524.3363310379508,1,201
flow_1005,server_5,server_49,12168.726142007119,525.5179008392066,1,202
flow_2,server_0,server_56,3208973.806969563,528.6231428507697,1,203
flow_3836,server_25,server_4,436.99396919791695,529.8490831269814,1,204
flow_2560,server_25,server_21,1714.6341623324913,530.4114561990503,1,205
flow_4123,server_14,server_25,309.90682097154786,535.3779506444968,1,206
flow_1790,server_24,server_25,4027.961683961949,537.612380268173,1,207
flow_5281,server_23,server_2,57.260852998379384,538.0667536044048,1,208
flow_921,server_25,server_39,13862.16062657092,540.859181028544,1,209
flow_5772,server_26,server_14,13.238600981536472,542.876358748541,1,210
flow_4795,server_26,server_17,127.86129883060225,544.2842677208674,1,211
flow_5237,server_20,server_16,63.055681507021426,546.597901714702,1,212
flow_4586,server_26,server_58,171.807780690262,547.172335887072,1,213
flow_1080,server_7,server_32,10881.77868583679,547.5607794506609,1,214
flow_627,server_18,server_32,25161.993129131573,548.8221951117689,1,215
flow_4188,server_45,server_53,285.68861400499117,550.8500652842122,1,216
flow_5631,server_18,server_47,25.42141983663413,551.0931402068142,1,217
flow_3149,server_32,server_18,927.9820609686018,551.9430879934855,1,218
flow_525,server_62,server_21,31567.157561153785,552.8166476206814,1,219
flow_3602,server_50,server_7,568.0976952197761,555.5916633271166,1,220
flow_4841,server_26,server_20,121.18115767748289,559.0060572692315,1,221
flow_5090,server_10,server_5,82.52686013974488,566.709220989841,1,222
flow_532,server_62,server_60,31067.848667611932,570.0800683264824,1,223
flow_4057,server_4,server_25,335.2570978113968,572.9157755210765,1,224
flow_5415,server_31,server_23,42.27284109989822,572.9634214242031,1,225
flow_2695,server_27,server_18,1488.208426523381,573.4478545692864,1,226
flow_590,server_18,server_13,27173.515151140073,574.0450453731374,1,227
flow_4022,server_18,server_27,346.67590721605313,575.1826441630204,1,228
flow_5242,server_58,server_23,61.93888319960461,576.0724150322446,1,229
flow_4895,server_63,server_5,112.46890611165999,577.597683642296,1,230
flow_2439,server_23,server_19,1952.6941339128662,582.9902896809981,1,231
flow_3838,server_26,server_1,435.9193391177994,587.7536510922704,1,232
flow_1154,server_30,server_7,9724.358916874826,591.0198732633551,1,233
flow_5428,server_44,server_16,40.6635169243803,591.1796090830629,1,234
flow_5078,server_25,server_52,84.19449173753428,592.1959246254942,1,235
flow_144,server_21,server_0,151705.42192759304,592.8095149016167,1,236
flow_709,server_32,server_26,21247.689852914224,596.5843231020825,1,237
flow_1988,server_63,server_16,3155.660416605699,596.8545744086315,1,238
flow_521,server_62,server_51,31825.041658677812,596.9240897493544,1,239
flow_1870,server_27,server_25,3630.6035045212184,598.4595531986254,1,240
flow_2498,server_52,server_53,1820.8265231620144,600.2082801408843,1,241
flow_4577,server_25,server_4,174.48026167656386,601.9563135688787,1,242
flow_1469,server_19,server_23,6128.421436528607,602.1984672893866,1,243
flow_5298,server_53,server_46,54.64337806348935,602.3733902731861,1,244
flow_3150,server_17,server_23,927.1022972449749,604.5631829148983,1,245
flow_387,server_27,server_56,46065.191306641784,606.9181239302113,1,246
flow_672,server_26,server_17,23237.29645818067,611.1924332633032,1,247
flow_5967,server_18,server_9,1.4037317589884077,613.5961548180435,1,248
flow_1198,server_53,server_34,8960.702517892874,622.2008532316274,1,249
flow_5662,server_54,server_25,22.839838799978043,622.4848234553615,1,250
flow_1827,server_5,server_59,3767.383700229529,622.4848858865752,1,251
flow_2634,server_16,server_13,1596.9489047899401,623.0494880091637,1,252
flow_226,server_0,server_60,87720.97280874828,628.8877085160218,1,253
flow_2330,server_7,server_8,2208.831478081936,629.4594040228881,1,254
flow_1295,server_54,server_23,7759.646486454562,630.5912038089837,1,255
flow_5985,server_28,server_7,0.8263938987519537,632.2702235937221,1,256
flow_1699,server_32,server_23,4610.0920579091935,632.884065524976,1,257
flow_3046,server_58,server_53,1017.9055891368976,633.9833904567247,1,258
flow_5117,server_23,server_58,77.83466949152763,635.7947289215933,1,259
flow_5422,server_46,server_7,42.02359008227099,643.4618304175021,1,260
flow_5334,server_26,server_54,49.62401048224306,645.663759281337,1,261
flow_4548,server_7,server_52,180.68083136986226,655.0390916448399,1,262
flow_991,server_5,server_55,12394.715150765362,664.7830150570909,1,263
flow_196,server_0,server_8,106111.94576887894,668.2721677548944,1,264
flow_3253,server_5,server_9,834.4977719819477,668.3843477406849,1,265
flow_1975,server_16,server_27,3204.731575732786,670.8986623194514,1,266
flow_2156,server_32,server_23,2637.3205797353467,670.9789701225063,1,267
flow_668,server_44,server_26,23398.6200840711,671.0700542451223,1,268
flow_983,server_4,server_5,12465.813965167072,672.0516902419389,1,269
flow_1216,server_4,server_53,8721.948715767981,672.1477892005927,1,270
flow_3227,server_60,server_16,854.1106187208351,674.3231708643942,1,271
flow_4980,server_5,server_48,97.46302233296164,681.033708247119,1,272
flow_701,server_45,server_26,21562.426567033846,684.235553064195,1,273
flow_3320,server_5,server_38,778.7321371496321,695.3788628780497,1,274
flow_2254,server_7,server_20,2406.855134633408,700.8571588344452,1,275
flow_2504,server_53,server_11,1807.2118513575367,704.1455296197183,1,276
flow_404,server_56,server_11,44290.48718189048,705.4185249579227,1,277
flow_517,server_62,server_41,32138.585580578514,706.3604230992883,1,278
flow_1724,server_5,server_34,4386.176076383877,706.8666472856527,1,279
flow_3167,server_7,server_27,912.3346577319296,706.9422648135447,1,280
flow_3130,server_25,server_52,941.3427901561876,707.6488653035217,1,281
flow_5573,server_5,server_52,29.048486289556124,708.4314567953988,1,282
flow_79,server_25,server_18,279371.76123150333,709.7584615097717,1,283
flow_5487,server_57,server_26,35.08284925624728,712.4352002451327,1,284
flow_1750,server_5,server_49,4207.355948995954,713.3232407149411,1,285
flow_1629,server_31,server_5,5035.481604247244,714.5289324332326,1,286
flow_5423,server_20,server_5,41.91060034135805,715.6806973438477,1,287
flow_1513,server_23,server_3,5766.076056926146,717.5721993227189,1,288
flow_4817,server_47,server_23,124.93986448613875,720.4250609523859,1,289
flow_3583,server_16,server_29,580.9666814772356,720.8455472161941,1,290
flow_2313,server_53,server_6,2249.2506308940474,724.8205792745138,1,291
flow_1218,server_46,server_53,8684.420646918821,726.1250690281378,1,292
flow_38,server_16,server_56,493452.91200419975,726.1627873925855,1,293
flow_2134,server_25,server_59,2718.7769697455724,726.8228762968189,1,294
flow_455,server_62,server_17,39077.8988018881,728.1372215864601,1,295
flow_5693,server_53,server_34,19.730567347376542,730.4357138602311,1,296
flow_5712,server_53,server_27,18.34839805626273,731.1502924406902,1,297
flow_3526,server_37,server_18,617.1668795120153,731.3753441680925,1,298
flow_56,server_56,server_7,347206.8142987623,731.9918762685589,1,299
flow_2462,server_10,server_53,1895.4366342232977,736.7639805219392,1,300
flow_208,server_24,server_0,97970.24490447469,737.9133395733654,1,301
flow_3648,server_31,server_5,547.2944102784421,747.690099887845,1,302
flow_4939,server_16,server_3,105.67915947599987,748.6741484303733,1,303
flow_959,server_25,server_19,13100.690563315497,752.2334021868137,1,304
flow_2911,server_42,server_7,1187.7614018256386,754.0294685289193,1,305
flow_4764,server_16,server_59,135.69148303647685,754.0660018230215,1,306
flow_1979,server_47,server_26,3180.596505485001,755.3902544903458,1,307
flow_5184,server_23,server_19,69.34563030294586,755.8717421189747,1,308
flow_1019,server_15,server_5,12002.834614358657,760.7684560628203,1,309
flow_4281,server_38,server_25,255.00536266780634,761.2851843898712,1,310
flow_3042,server_46,server_18,1021.8082675042509,761.4635506358338,1,311
flow_3725,server_16,server_20,499.078208809594,762.2314935617221,1,312
flow_1016,server_48,server_5,12046.089718304167,766.6739314054414,1,313
flow_5303,server_23,server_39,53.6933499516457,770.1880772775252,1,314
flow_276,server_6,server_35,71131.73367870167,772.8078309324642,1,315
flow_2585,server_54,server_16,1676.7222009301222,773.3078269981062,1,316
flow_395,server_30,server_56,45199.97462277117,776.6453200607332,1,317
flow_3658,server_38,server_5,541.3440467295608,776.893872659868,1,318
flow_661,server_2,server_26,23724.689566795416,782.9220269495847,1,319
flow_3683,server_15,server_62,527.9876850730528,783.5599329207399,1,320
flow_5781,server_34,server_26,12.62223142588627,783.5612038236054,1,321
flow_3439,server_45,server_16,678.6379547306392,786.1213801304858,1,322
flow_2167,server_5,server_59,2611.5603715516218,786.3114720733762,1,323
flow_5429,server_16,server_37,40.56303956500271,806.4007299034935,1,324
flow_1739,server_58,server_25,4282.808127981665,813.2366607955087,1,325
flow_4003,server_55,server_5,355.7883533039627,815.281502722068,1,326
flow_2148,server_25,server_58,2666.19067276183,820.1275567933585,1,327
flow_5216,server_37,server_25,65.12635366473869,822.5562302730182,1,328
flow_1572,server_4,server_23,5358.349481517647,822.874235673379,1,329
flow_1269,server_42,server_53,8177.19804342013,835.0616028676217,1,330
flow_2771,server_26,server_3,1373.983370538516,839.187055178898,1,331
flow_5893,server_16,server_19,5.407170366713975,843.344151678767,1,332
flow_4529,server_51,server_25,184.62252212360565,845.3723500585596,1,333
flow_5136,server_16,server_28,75.66023969180166,846.998339629463,1,334
flow_4654,server_48,server_7,155.71412580969118,847.410146968774,1,335
flow_4549,server_16,server_13,180.64875648057125,852.7150503041622,1,336
flow_4429,server_25,server_61,207.08167312153756,853.7882579505022,1,337
flow_3812,server_28,server_18,452.4149476405463,855.136344874557,1,338
flow_2680,server_49,server_26,1511.7382031775685,863.0367515968481,1,339
flow_2887,server_53,server_17,1226.6254444584522,864.5833589581348,1,340
flow_2306,server_9,server_5,2264.099832540451,865.7681133532095,1,341
flow_5520,server_27,server_25,32.54354026965618,865.7804953919149,1,342
flow_1388,server_36,server_53,6852.459151485622,867.223097607584,1,343
flow_3772,server_54,server_16,477.4733882117401,868.5448634041059,1,344
flow_1911,server_37,server_26,3463.709564471549,869.2511010098078,1,345
flow_1488,server_23,server_37,6006.227713304445,874.6043605696142,1,346
flow_2131,server_46,server_7,2728.873314695129,875.2972168884689,1,347
flow_1937,server_49,server_16,3361.101994925511,876.1753622155823,1,348
flow_5269,server_63,server_7,58.740547105114224,876.5723291957573,1,349
flow_712,server_9,server_26,21091.151516437953,878.6877592137367,1,350
flow_3905,server_30,server_26,405.7055628953969,884.1745773009114,1,351
flow_812,server_16,server_27,17100.240643881603,885.5445384812739,1,352
flow_503,server_61,server_62,33158.533865317615,892.7419252145315,1,353
flow_3671,server_32,server_23,535.7801980351433,899.7271914721606,1,354
flow_2786,server_53,server_54,1354.9858071848128,900.4005074650372,1,355
flow_982,server_5,server_41,12491.219928382028,903.7110225265894,1,356
flow_2788,server_2,server_23,1354.423206129868,906.2269869756059,1,357
flow_5720,server_16,server_10,17.38907490194905,907.3199574472097,1,358
flow_3284,server_24,server_25,808.2847275213694,911.3172818352615,1,359
flow_2922,server_15,server_7,1172.8299671203772,913.8269242968378,1,360
flow_1146,server_7,server_6,9817.046021607784,916.6167653843778,1,361
flow_789,server_16,server_60,18077.79104146328,917.6546624484226,1,362
flow_2013,server_26,server_8,3077.1139113067666,922.423826703423,1,363
flow_2046,server_25,server_19,2962.6104869603873,925.7486411107064,1,364
flow_2512,server_53,server_39,1787.9451758450211,938.3854872059227,1,365
flow_638,server_18,server_3,24525.123397960582,938.449981507605,1,366
flow_4034,server_7,server_32,341.83366747598706,938.6724494004734,1,367
flow_5948,server_62,server_4,2.148120925344801,939.0245178451366,1,368
flow_239,server_51,server_35,82526.38034205968,947.2655347554255,1,369
flow_5513,server_26,server_61,33.197408172477374,950.3871807751354,1,370
flow_3489,server_18,server_42,638.4230753646965,951.6935337321792,1,371
flow_3600,server_7,server_34,568.4885685785342,951.76979636563,1,372
flow_2735,server_47,server_26,1438.2317556229302,957.4959432724053,1,373
flow_3951,server_22,server_16,376.83004188276607,959.819938635566,1,374
flow_3238,server_5,server_4,847.0981636407264,964.7275797663405,1,375
flow_267,server_35,server_21,72757.55974066471,964.800531595849,1,376
flow_3984,server_16,server_22,364.1272056689045,965.7492650141897,1,377
flow_4266,server_36,server_25,259.4976633573572,967.4185929042892,1,378
flow_2143,server_23,server_59,2686.7718445326323,968.8424018035108,1,379
flow_3628,server_47,server_16,557.3821118564765,969.6692584211814,1,380
flow_5043,server_34,server_26,89.09532128424514,971.3139040514912,1,381
flow_4829,server_25,server_21,123.6223251226017,971.3783393693772,1,382
flow_4553,server_5,server_55,179.50873810504635,976.4903344360605,1,383
flow_2434,server_47,server_16,1966.207319764538,976.4943623155878,1,384
flow_942,server_24,server_25,13406.033500514308,982.41075655022,1,385
flow_3506,server_22,server_26,628.0015931817602,983.5119593684167,1,386
flow_2836,server_11,server_25,1289.8386596024325,984.5280465629935,1,387
flow_3925,server_57,server_53,392.78766371335377,986.3555864728714,1,388
flow_3202,server_26,server_41,877.2086584221025,987.0121576955833,1,389
flow_2514,server_11,server_53,1781.5342064756871,987.5153861686318,1,390
flow_3441,server_26,server_60,677.9273735757798,990.0576189678164,1,391
flow_5083,server_16,server_46,83.68111089898377,997.3972088972425,1,392
flow_3189,server_60,server_5,891.2953410922029,997.6217812960342,1,393
flow_749,server_26,server_19,19761.157473675936,998.5337266220874,1,394
flow_3095,server_23,server_49,974.4260446219597,999.7931040899628,1,395
flow_2054,server_7,server_54,2936.4133303510725,1003.810354677208,1,396
flow_2890,server_25,server_30,1222.0459923975682,1004.4329254955919,1,397
flow_3773,server_25,server_59,477.3818659725904,1011.1057509410812,1,398
flow_2232,server_5,server_17,2462.185380064353,1016.0520133959265,1,399
flow_1112,server_7,server_4,10455.206735075988,1020.222678121735,1,400
flow_5826,server_5,server_27,10.048055769165519,1022.2199737848825,1,401
flow_1052,server_5,server_10,11364.769788602656,1028.7217249392274,1,402
flow_5555,server_7,server_27,30.376329177323427,1036.4808691606788,1,403
flow_5590,server_58,server_5,28.03055428917057,1038.5633653251236,1,404
flow_2231,server_6,server_5,2465.534171941492,1041.6385395875027,1,405
flow_1798,server_41,server_25,3997.6505140144523,1041.8405721337551,1,406
flow_4048,server_53,server_42,337.05864545080243,1043.1422035623468,1,407
flow_3900,server_53,server_34,407.64145337585455,1045.403660542623,1,408
flow_3430,server_55,server_26,683.3747842794771,1045.408423674228,1,409
flow_4053,server_25,server_46,336.1876120911074,1047.796417605412,1,410
